NO,Scale,Lon,Lat,Eco,flux,Observed temperature,T,LAI,SWC,SOC,MAT,TT
,Monthly,109.75,26.75,Forest,706.8225,24.5,6,2.92875,0.1455568,0.4,16.50104616,5M
,Monthly,109.75,26.75,Forest,491.29,22.45,6,2.67625,0.085308032,0.4,16.50104616,5M
,Monthly,109.75,26.75,Forest,379.0525,18.75,5,2.14,0.094177053,0.4,16.50104616,5M
,Monthly,109.75,26.75,Forest,250.755,13.1,5,1.96625,0.09118093,0.4,16.50104616,5M
,Monthly,109.75,26.75,Forest,129.94,6.85,3,1.931666667,0.06291294,0.4,16.50104616,5M
,Monthly,112.75,22.75,Forest,904.543,19.88,5,2.768,0.489786041,0.53,22.71578286,6M
,Monthly,112.75,22.75,Forest,507.642,12.84,4,2.732,0.399785295,0.53,22.71578286,6M
,Monthly,112.75,22.75,Forest,837.821,17.76,5,3.0055,0.285690688,0.53,22.71578286,6M
,Monthly,112.75,22.75,Forest,932.356,21.46,6,3.043333333,0.434558026,0.53,22.71578286,6M
,Monthly,112.75,22.75,Forest,1319.6575,24.325,6,3.090833333,0.488495675,0.53,22.71578286,6M
,Monthly,112.75,22.75,Forest,847.0433333,15.4,5,2.705555556,0.444568665,0.53,22.71578286,6M
,Monthly,112.75,22.75,Forest,910.9183333,15.93333333,5,2.995833333,0.326177535,0.53,22.71578286,6M
,Monthly,120.25,49.25,Grassland,1387.486667,18.06666667,5,1.1075,0.141807354,1.65,-1.378427125,1M
,Monthly,120.25,49.25,Grassland,1797.746667,19.53333333,5,1.873333333,0.163895426,1.65,-1.378427125,1M
,Monthly,120.25,49.25,Grassland,1291.856667,17.4,5,1.415555556,0.178623461,1.65,-1.378427125,1M
,Monthly,120.25,49.25,Grassland,583.27,9.466666667,3,0.6125,0.128326858,1.65,-1.378427125,1M
,Monthly,120.25,49.25,Grassland,155.7333333,0.833333333,2,0.211666667,0.072189169,1.65,-1.378427125,1M
,Monthly,120.25,49.25,Grassland,219.73,-3.1,1,0.12,0.130514828,1.65,-1.378427125,1M
,Monthly,120.25,49.25,Grassland,953.38,11.9,4,0.405,0.132462347,1.65,-1.378427125,1M
,Monthly,114.25,30.25,Cropland,443.84,24.56,6,1.135833333,0.431699849,1.12,17.91367771,5M
,Monthly,114.25,30.25,Cropland,358.70375,18.5,5,0.45875,0.334345111,1.12,17.91367771,5M
,Monthly,114.25,30.25,Cropland,280.904,13.98,5,0.3165,0.315363213,1.12,17.91367771,5M
,Monthly,114.25,30.25,Cropland,156.147,6.5,3,0.25,0.233541953,1.12,17.91367771,5M
,Monthly,114.25,30.25,Cropland,69.80625,3.925,2,0.2425,0.236854611,1.12,17.91367771,5M
,Monthly,114.25,30.25,Cropland,130.4266667,3.9,2,0.31,0.330614406,1.12,17.91367771,5M
,Monthly,114.25,30.25,Cropland,184.05125,11.5,4,0.435625,0.302107482,1.12,17.91367771,5M
,Monthly,114.25,30.25,Cropland,303.22375,19.05,5,0.615,0.316716115,1.12,17.91367771,5M
,Monthly,114.25,30.25,Cropland,516.3533333,23.23333333,6,0.804166667,0.36639935,1.12,17.91367771,5M
,Monthly,116.25,44.75,Grassland,389.455,19.55,5,0.145,0.107632122,0.6,3.438414872,2M
,Monthly,116.25,44.75,Grassland,1004.845,21.55,6,0.285,0.132935639,0.6,3.438414872,2M
,Monthly,116.25,44.75,Grassland,1028.0225,21.4,6,0.271666667,0.114315705,0.6,3.438414872,2M
,Monthly,116.25,44.75,Grassland,267.18,12.4,4,0.1575,0.103005477,0.6,3.438414872,2M
,Monthly,121.25,41.25,Cropland,305.6875,13,5,0.335,0.105012787,0.6,10.52525682,4M
,Monthly,121.25,41.25,Cropland,191.8683333,3.433333333,2,0.125,0.096945393,0.6,10.52525682,4M
,Monthly,121.25,41.25,Cropland,220.46,-5.966666667,1,0.08,0.062711855,0.6,10.52525682,4M
,Monthly,121.25,41.25,Cropland,208.9016667,-7.333333333,1,0.0775,0.056001049,0.6,10.52525682,4M
,Monthly,121.25,41.25,Cropland,212.9166667,-4,1,0.091666667,0.062331037,0.6,10.52525682,4M
,Monthly,121.25,41.25,Cropland,203.4266667,2.966666667,2,0.106666667,0.079044429,0.6,10.52525682,4M
,Monthly,121.25,41.25,Cropland,246.375,11.63333333,4,0.128888889,0.094432057,0.6,10.52525682,4M
,Monthly,121.25,41.25,Cropland,286.16,19.5,5,0.35,0.100627818,0.6,10.52525682,4M
,Monthly,134.25,47.75,Cropland,493.845,4.9,2,0.22,0.141195829,0.83,1.302625446,2M
,Monthly,134.25,47.75,Cropland,912.865,13.8,5,0.74,0.20295378,0.83,1.302625446,2M
,Monthly,134.25,47.75,Cropland,1027.11,19.9,5,2.195,0.242818788,0.83,1.302625446,2M
,Monthly,134.25,47.75,Cropland,1162.16,21.2,6,4.865,0.205940008,0.83,1.302625446,2M
,Monthly,119.75,32.75,Cropland,285.43,12.25,4,0.2625,0.205488193,1.31,16.06683564,5M
,Monthly,119.75,32.75,Cropland,217.905,5.85,3,0.201666667,0.202716896,1.31,16.06683564,5M
,Monthly,119.75,32.75,Cropland,204.2175,2.75,2,0.30375,0.17994406,1.31,16.06683564,5M
,Monthly,119.75,32.75,Cropland,363.7225,5.6,3,0.40625,0.18310503,1.31,16.06683564,5M
,Monthly,119.75,32.75,Cropland,800.08,10.9,4,0.61,0.229370803,1.31,16.06683564,5M
,Monthly,119.75,32.75,Cropland,979.8425,14.8,5,0.773333334,0.220589923,1.31,16.06683564,5M
,Monthly,119.75,32.75,Cropland,1058.135,22.15,6,0.84,0.204764354,1.31,16.06683564,5M
,Monthly,119.75,32.75,Cropland,866.51,23.3,6,1.1025,0.407194916,1.31,16.06683564,5M
,Monthly,116.25,40.25,Forest,707.005,21.2,6,1.02,0.053730709,0.65,12.25209889,4M
,Monthly,116.25,40.25,Forest,824.9,24.3,6,1.4525,0.122298756,0.65,12.25209889,4M
,Monthly,116.25,40.25,Forest,960.315,21.9,6,1.5125,0.058206682,0.65,12.25209889,4M
,Monthly,116.25,40.25,Forest,428.875,15.1,5,0.6675,0.05448867,0.65,12.25209889,4M
,Monthly,116.25,40.25,Forest,152.935,6.3,3,0.25,0.04465152,0.65,12.25209889,4M
,Monthly,116.25,40.25,Forest,74.095,-1.3,1,0.13,0.037591315,0.65,12.25209889,4M
,Monthly,119.25,31.75,Forest,546.77,17.6,5,0.59125,0.401766464,1.06,16.62999352,5M
,Monthly,119.25,31.75,Forest,409.895,12.4,4,0.31,0.26166229,1.06,16.62999352,5M
,Monthly,119.25,31.75,Forest,333.4275,5.8,3,0.296666667,0.197964052,1.06,16.62999352,5M
,Monthly,119.25,31.75,Forest,171.55,2.6,2,0.30125,0.181294298,1.06,16.62999352,5M
,Monthly,119.25,31.75,Forest,283.605,5.35,3,0.345,0.220896059,1.06,16.62999352,5M
,Monthly,119.25,31.75,Forest,378.6875,9.3,3,0.555,0.305681036,1.06,16.62999352,5M
,Monthly,119.25,31.75,Forest,536.185,17.25,5,0.768333334,0.36703227,1.06,16.62999352,5M
,Monthly,119.25,31.75,Forest,574.51,21.1,6,0.75875,0.390747894,1.06,16.62999352,5M
,Monthly,119.25,31.75,Forest,715.5825,24.35,6,1.485,0.422614054,1.06,16.62999352,5M
,Monthly,112.25,35.25,Forest,258.785,-3.5,1,0.31,0.064621594,0.51,11.41999364,4M
,Monthly,112.25,35.25,Forest,324.85,-0.7,1,0.2775,0.065642774,0.51,11.41999364,4M
,Monthly,112.25,35.25,Forest,346.75,7.1,3,0.41,0.065112787,0.51,11.41999364,4M
,Monthly,112.25,35.25,Forest,456.98,13,5,2.096666667,0.082331666,0.51,11.41999364,4M
,Monthly,112.25,35.25,Forest,809.57,17.3,5,4.5575,0.145549985,0.51,11.41999364,4M
,Monthly,112.25,35.25,Forest,1756.745,22.9,6,4.845,0.114243298,0.51,11.41999364,4M
,Monthly,112.25,35.25,Forest,2373.96,23.3,6,4.4325,0.157772416,0.51,11.41999364,4M
,Monthly,112.25,35.25,Forest,2109.7,22,6,5.216666667,0.137404405,0.51,11.41999364,4M
,Monthly,112.25,35.25,Forest,1184.425,16.6,5,3.37,0.201538492,0.51,11.41999364,4M
,Monthly,112.25,35.25,Forest,743.14,13.8,5,1.55,0.103106249,0.51,11.41999364,4M
,Monthly,112.25,35.25,Forest,478.88,5.7,3,0.7375,0.070405902,0.51,11.41999364,4M
,Monthly,112.25,35.25,Forest,280.685,-1.6,1,0.403333333,0.061380863,0.51,11.41999364,4M
,Monthly,118.75,29.75,Forest,471.215,16.6,5,3.52,0.235541979,1.2,17.10841457,5M
,Monthly,118.75,29.75,Forest,1141.72,22.4,6,4.155,0.286665881,1.2,17.10841457,5M
,Monthly,118.75,29.75,Forest,2503.17,24,6,4.65,0.334933948,1.2,17.10841457,5M
,Monthly,118.75,29.75,Forest,2128.68,24.7,6,4.385,0.314465623,1.2,17.10841457,5M
,Monthly,118.75,29.75,Forest,1389.555,19.7,5,3.285,0.339874998,1.2,17.10841457,5M
,Monthly,114.75,37.75,Cropland,470.7283333,21.35,6,1.5975,0.078048215,0.63,14.39315147,5M
,Monthly,114.75,37.75,Cropland,390.185,15.94,5,0.348,0.065719798,0.63,14.39315147,5M
,Monthly,114.75,37.75,Cropland,328.5,5.86,3,0.694,0.064640788,0.63,14.39315147,5M
,Monthly,114.75,37.75,Cropland,187.756,-0.04,1,0.465,0.054065564,0.63,14.39315147,5M
,Monthly,114.75,37.75,Cropland,165.4666667,-2.766666667,1,0.143333333,0.052761232,0.63,14.39315147,5M
,Monthly,114.75,37.75,Cropland,268.36625,7.9,3,0.501875,0.084226922,0.63,14.39315147,5M
,Monthly,114.75,37.75,Cropland,517.0225,14.625,5,0.649583334,0.062567392,0.63,14.39315147,5M
,Monthly,114.75,37.75,Cropland,560.129,22.12,6,0.7795,0.063312183,0.63,14.39315147,5M
,Monthly,114.75,37.75,Cropland,230.68,1.75,2,0.75875,0.073470745,0.63,14.39315147,5M
,Monthly,103.25,29.75,Forest,244.915,9.8,3,3.2775,0.08491217,1.45,18.79051979,5M
,Monthly,103.25,29.75,Forest,320.47,12.7,4,3.5175,0.098478501,1.45,18.79051979,5M
,Monthly,103.25,29.75,Forest,424.13,15.3,5,3.773333333,0.144839512,1.45,18.79051979,5M
,Monthly,103.25,29.75,Forest,482.53,19.6,5,3.965,0.394231705,1.45,18.79051979,5M
,Monthly,103.25,29.75,Forest,776.355,21.2,6,4.1875,0.370074372,1.45,18.79051979,5M
,Monthly,103.25,29.75,Forest,535.455,24,6,4.756666667,0.138801801,1.45,18.79051979,5M
,Monthly,103.25,29.75,Forest,574.145,21.8,6,3.9025,0.116912669,1.45,18.79051979,5M
,Monthly,103.25,29.75,Forest,416.465,16.5,5,3.37,0.098767182,1.45,18.79051979,5M
,Monthly,103.25,29.75,Forest,271.56,12.4,4,3.1125,0.105517133,1.45,18.79051979,5M
,Monthly,103.25,29.75,Forest,275.21,8.6,3,3.056666667,0.08102078,1.45,18.79051979,5M
,Monthly,103.25,29.75,Forest,91.25,2.2,2,2.96,0.056086352,1.45,18.79051979,5M
,Monthly,91.25,29.75,Cropland,68.62,-3.85,1,0.145,0.053029501,3.02,2.86525699,2M
,Monthly,91.25,29.75,Cropland,127.5675,-1,1,0.105,0.053740659,3.02,2.86525699,2M
,Monthly,91.25,29.75,Cropland,217.54,0.45,2,0.0775,0.055519798,3.02,2.86525699,2M
,Monthly,91.25,29.75,Cropland,178.12,5,3,0.09,0.057722134,3.02,2.86525699,2M
,Monthly,91.25,29.75,Cropland,770.6975,8.2,3,0.14875,0.069273496,3.02,2.86525699,2M
,Monthly,91.25,29.75,Cropland,1026.9275,11.6,4,0.4575,0.085710455,3.02,2.86525699,2M
,Monthly,91.25,29.75,Cropland,680.9075,11.2,4,0.81875,0.129377044,3.02,2.86525699,2M
,Monthly,91.25,29.75,Cropland,775.4425,10.45,4,0.96,0.125417264,3.02,2.86525699,2M
,Monthly,91.25,29.75,Cropland,669.045,9.4,3,0.7,0.105601576,3.02,2.86525699,2M
,Monthly,91.25,29.75,Cropland,623.42,5.1,3,0.2825,0.067927766,3.02,2.86525699,2M
,Monthly,91.25,29.75,Cropland,147.825,0.4,2,0.1475,0.055242948,3.02,2.86525699,2M
,Monthly,91.25,29.75,Cropland,96.36,-4.4,1,0.13,0.051499647,3.02,2.86525699,2M
,Monthly,128.75,47.25,Forest,536.915,11.25,4,3.17875,0.146173904,1.65,0.604730725,2M
,Monthly,128.75,47.25,Forest,1209.0625,17.65,5,7.3725,0.159566251,1.65,0.604730725,2M
,Monthly,128.75,47.25,Forest,1711.12,20.95,6,7.6475,0.168904433,1.65,0.604730725,2M
,Monthly,128.75,47.25,Forest,1325.315,19,5,7.498333334,0.09380512,1.65,0.604730725,2M
,Monthly,128.75,47.25,Forest,879.285,11.55,4,4.9,0.156083872,1.65,0.604730725,2M
,Monthly,128.75,47.25,Forest,552.7925,3.85,2,1.5175,0.077474618,1.65,0.604730725,2M
,Monthly,118.75,32.25,Forest,378.213,9.3,3,0.6615,0.101703193,1.12,16.49946721,5M
,Monthly,118.75,32.25,Forest,813.804,15.72,5,0.909333334,0.09327885,1.12,16.49946721,5M
,Monthly,118.75,32.25,Forest,1329.60375,21.725,6,1.021875,0.105142757,1.12,16.49946721,5M
,Monthly,118.75,32.25,Forest,1513.92875,24.55,6,1.2625,0.252505485,1.12,16.49946721,5M
,Monthly,118.75,32.25,Forest,1416.0175,23.55,6,1.53375,0.179609003,1.12,16.49946721,5M
,Monthly,118.75,32.25,Forest,787.39625,18.125,5,0.715,0.098723564,1.12,16.49946721,5M
,Monthly,118.75,32.25,Forest,470.75875,12.1,4,0.42125,0.068681425,1.12,16.49946721,5M
,Monthly,118.75,32.25,Forest,312.6225,4.775,2,0.358333333,0.074465071,1.12,16.49946721,5M
,Monthly,118.75,32.25,Forest,226.665,1.95,2,0.383125,0.057835596,1.12,16.49946721,5M
,Monthly,118.75,32.25,Forest,198.56,2.7,2,0.5875,0.091637651,1.12,16.49946721,5M
,Monthly,104.25,35.75,Grassland,6.935,-2,1,0.0475,0.049798631,1,6.833677954,3M
,Monthly,104.25,35.75,Grassland,26.28,-1.1,1,0.055,0.046298809,1,6.833677954,3M
,Monthly,104.25,35.75,Grassland,140.16,10,4,0.076666667,0.038044046,1,6.833677954,3M
,Monthly,104.25,35.75,Grassland,345.655,12.9,4,0.14,0.050189445,1,6.833677954,3M
,Monthly,104.25,35.75,Grassland,453.695,17.4,5,0.3675,0.060043704,1,6.833677954,3M
,Monthly,104.25,35.75,Grassland,576.7,18.3,5,0.6025,0.055994337,1,6.833677954,3M
,Monthly,104.25,35.75,Grassland,658.095,18.6,5,0.57,0.065462386,1,6.833677954,3M
,Monthly,104.25,35.75,Grassland,534.725,11.6,4,0.4725,0.07302482,1,6.833677954,3M
,Monthly,104.25,35.75,Grassland,165.345,7.4,3,0.25,0.049513274,1,6.833677954,3M
,Monthly,127.75,45.25,Forest,594.7675,14.01,5,1.695,0.203528283,0.82,3.662625394,2M
,Monthly,127.75,45.25,Forest,941.2538889,20.1,6,3.562222222,0.239675454,0.82,3.662625394,2M
,Monthly,127.75,45.25,Forest,1370.858889,21.71111111,6,5.099444444,0.249863627,0.82,3.662625394,2M
,Monthly,127.75,45.25,Forest,1363.320625,20.275,6,5.415833334,0.131816629,0.82,3.662625394,2M
,Monthly,127.75,45.25,Forest,927.9516667,14.71111111,5,3.158333333,0.194862992,0.82,3.662625394,2M
,Monthly,127.75,45.25,Forest,501.1044444,6.055555556,3,0.674166667,0.11400638,0.82,3.662625394,2M
,Monthly,127.75,45.25,Forest,330.735625,6.4625,3,0.307916667,0.095317012,0.82,3.662625394,2M
,Monthly,127.75,45.25,Forest,185.785,-3.8,1,0.249285714,0.061566946,0.82,3.662625394,2M
,Monthly,127.75,45.25,Forest,230.1064286,-6.014285714,1,0.1775,0.063480748,0.82,3.662625394,2M
,Monthly,101.25,21.75,Forest,622.106,13.86,5,2.849,0.103524729,1.17,18.93051979,5M
,Monthly,101.25,21.75,Forest,694.7775,15.4,5,2.975,0.085445704,1.17,18.93051979,5M
,Monthly,101.25,21.75,Forest,770.515,18.5875,5,2.6825,0.075464564,1.17,18.93051979,5M
,Monthly,101.25,21.75,Forest,947.81375,21.1375,6,2.932083333,0.084704398,1.17,18.93051979,5M
,Monthly,101.25,21.75,Forest,1067.670625,22.525,6,3.3134375,0.075609099,1.17,18.93051979,5M
,Monthly,101.25,21.75,Forest,1270.10875,22.9,6,3.6396875,0.054991837,1.17,18.93051979,5M
,Monthly,101.25,21.75,Forest,1420.625625,22.875,6,3.7803125,0.041751053,1.17,18.93051979,5M
,Monthly,101.25,21.75,Forest,1167.90875,22.7,6,3.879583333,0.048751256,1.17,18.93051979,5M
,Monthly,101.25,21.75,Forest,1148.614444,21.76666667,6,4.0675,0.054564183,1.17,18.93051979,5M
,Monthly,101.25,21.75,Forest,1163.4375,20.4,6,4.27375,0.06412753,1.17,18.93051979,5M
,Monthly,101.25,21.75,Forest,864.59375,16.9625,5,4.4165625,0.071452406,1.17,18.93051979,5M
,Monthly,101.25,21.75,Forest,650.566875,13.875,5,3.83125,0.105248075,1.17,18.93051979,5M
,Monthly,103.75,31.75,Forest,847.2866667,11.06666667,4,4.719166667,0.051012919,0.74,3.701046445,2M
,Monthly,103.75,31.75,Forest,307.4516667,1.233333333,2,1.453333333,0.054544516,0.74,3.701046445,2M
,Monthly,103.75,31.75,Forest,210.69625,-5.225,1,0.893958333,0.049192499,0.74,3.701046445,2M
,Monthly,103.75,31.75,Forest,193.815,-1.6,1,1.075625,0.052575173,0.74,3.701046445,2M
,Monthly,103.75,31.75,Forest,525.8433333,9.666666667,3,3.665833333,0.059382237,0.74,3.701046445,2M
,Monthly,103.75,31.75,Forest,619.9525,12.45,4,5.1475,0.05067467,0.74,3.701046445,2M
,Monthly,103.75,31.75,Forest,184.9333333,-3.866666667,1,1.041111111,0.048383274,0.74,3.701046445,2M
,Monthly,103.75,31.75,Forest,226.4216667,1.133333333,2,1.386666667,0.052654322,0.74,3.701046445,2M
,Monthly,103.75,28.75,Forest,639.115,14.3,5,2.6675,0.058112611,1.16,14.95841461,5M
,Monthly,103.75,28.75,Forest,551.515,10.6,4,2.5275,0.067872803,1.16,14.95841461,5M
,Monthly,103.75,28.75,Forest,278.86,6.2,3,3.455,0.059200239,1.16,14.95841461,5M
,Monthly,103.75,28.75,Forest,866.875,10.7,4,3.655,0.057682972,1.16,14.95841461,5M
,Monthly,103.75,28.75,Forest,918.34,16.5,5,3.853333333,0.072838693,1.16,14.95841461,5M
,Monthly,103.75,28.75,Forest,1097.19,19.3,5,4.06,0.085538901,1.16,14.95841461,5M
,Monthly,102.75,31.75,Forest,803.73,-1.7,1,0.9275,0.049291141,0.74,3.094730669,2M
,Monthly,102.75,31.75,Forest,618.31,-6.1,1,0.773333333,0.045373045,0.74,3.094730669,2M
,Monthly,102.75,31.75,Forest,364.635,-6.6,1,0.6275,0.049284004,0.74,3.094730669,2M
,Monthly,102.75,31.75,Forest,370.475,-6.5,1,0.7925,0.049337541,0.74,3.094730669,2M
,Monthly,102.75,31.75,Forest,287.62,-0.1,1,0.9875,0.052763851,0.74,3.094730669,2M
,Monthly,102.75,31.75,Forest,711.02,4.5,2,1.26,0.055402057,0.74,3.094730669,2M
,Monthly,102.75,31.75,Forest,847.895,8,3,1.655,0.064288658,0.74,3.094730669,2M
,Monthly,102.75,31.75,Forest,1000.465,10.6,4,2.75,0.060379867,0.74,3.094730669,2M
,Monthly,102.75,31.75,Forest,1223.845,12.6,4,3.865,0.071476767,0.74,3.094730669,2M
,Monthly,102.75,31.75,Forest,2082.325,11,4,3.36,0.060795737,0.74,3.094730669,2M
,Monthly,102.75,31.75,Forest,2234.895,9.7,3,2.8025,0.06160905,0.74,3.094730669,2M
,Monthly,102.75,31.75,Forest,1157.415,4.2,2,1.565,0.064368478,0.74,3.094730669,2M
,Monthly,119.25,26.25,Grassland,1074.195,7.9,3,2.4225,0.278347179,1.24,17.87473034,5M
,Monthly,119.25,26.25,Grassland,699.34,5.9,3,2.4925,0.231886168,1.24,17.87473034,5M
,Monthly,119.25,26.25,Grassland,599.33,12.1,4,2.7775,0.204225992,1.24,17.87473034,5M
,Monthly,119.25,26.25,Grassland,1077.845,16.2,5,3.166666667,0.305350202,1.24,17.87473034,5M
,Monthly,119.25,26.25,Grassland,1745.43,19.8,5,3.4975,0.244139102,1.24,17.87473034,5M
,Monthly,119.25,26.25,Grassland,2964.895,24,6,3.77,0.318833388,1.24,17.87473034,5M
,Monthly,119.25,26.25,Grassland,3342.67,24.8,6,4.2975,0.266397045,1.24,17.87473034,5M
,Monthly,119.25,26.25,Grassland,2141.455,20.5,6,3.6925,0.356915701,1.24,17.87473034,5M
,Monthly,119.25,26.25,Grassland,1546.14,14.9,5,3.0975,0.285281108,1.24,17.87473034,5M
,Monthly,119.25,26.25,Grassland,1030.03,10.3,4,2.683333333,0.241167312,1.24,17.87473034,5M
,Monthly,112.75,37.75,Cropland,335.07,-6.6,1,0.06,0.049635468,0.65,10.75209892,4M
,Monthly,112.75,37.75,Cropland,173.375,-3.3,1,0.06,0.0524716,0.65,10.75209892,4M
,Monthly,112.75,37.75,Cropland,523.045,4.1,2,0.07,0.053483804,0.65,10.75209892,4M
,Monthly,112.75,37.75,Cropland,755.185,14.2,5,0.08,0.050777981,0.65,10.75209892,4M
,Monthly,112.75,37.75,Cropland,1554.535,19.2,5,0.145,0.057621834,0.65,10.75209892,4M
,Monthly,112.75,37.75,Cropland,1277.135,24.4,6,0.25,0.056078529,0.65,10.75209892,4M
,Monthly,112.75,37.75,Cropland,3265.655,22.3,6,0.496666667,0.089620274,0.65,10.75209892,4M
,Monthly,112.75,37.75,Cropland,2264.46,18.2,5,0.37,0.076580374,0.65,10.75209892,4M
,Monthly,112.75,37.75,Cropland,2006.04,9.9,3,0.1825,0.060200329,0.65,10.75209892,4M
,Monthly,112.75,37.75,Cropland,966.885,4.2,2,0.0775,0.053361737,0.65,10.75209892,4M
,Monthly,112.75,37.75,Cropland,768.69,-5.5,1,0.06,0.048790344,0.65,10.75209892,4M
,Monthly,106.25,35.75,Forest,305.14,13.7,5,0.2775,0.070512781,1.65,5.801046398,3M
,Monthly,106.25,35.75,Forest,510.27,16.6,5,0.5875,0.077014222,1.65,5.801046398,3M
,Monthly,106.25,35.75,Forest,805.19,19.1,5,1.115,0.096341446,1.65,5.801046398,3M
,Monthly,106.25,35.75,Forest,909.58,17.4,5,0.99,0.099168775,1.65,5.801046398,3M
,Monthly,106.25,35.75,Forest,873.08,10.9,4,0.58,0.098262059,1.65,5.801046398,3M
,Monthly,106.25,35.75,Forest,717.225,6.9,3,0.295,0.081211285,1.65,5.801046398,3M
,Monthly,116.25,36.75,Cropland,359.16,4.1,2,0.15,0.070494507,0.49,14.40315147,5M
,Monthly,116.25,36.75,Cropland,712.48,7.8,3,0.2725,0.086638549,0.49,14.40315147,5M
,Monthly,116.25,36.75,Cropland,1582.396667,14.23333333,5,0.535555555,0.091239677,0.49,14.40315147,5M
,Monthly,116.25,36.75,Cropland,2176.13,22.85,6,0.7125,0.08955654,0.49,14.40315147,5M
,Monthly,116.25,36.75,Cropland,1344.295,18,5,0.28,0.068783452,0.49,14.40315147,5M
,Monthly,116.25,36.75,Cropland,346.02,0.5,2,0.17,0.058354548,0.49,14.40315147,5M
,Monthly,116.25,36.75,Cropland,1303.78,20.8,6,2.4925,0.152661096,0.49,14.40315147,5M
,Monthly,116.25,36.75,Cropland,1012.875,8.5,3,0.34,0.065083118,0.49,14.40315147,5M
,Monthly,80.75,43.75,Cropland,1617.315,23.2,6,0.886666667,0.065395527,1.15,11.84157258,4M
,Monthly,80.75,43.75,Cropland,982.215,18.1,5,0.515,0.079415224,1.15,11.84157258,4M
,Monthly,80.75,43.75,Cropland,422.67,9.6,3,0.2325,0.074485824,1.15,11.84157258,4M
,Monthly,115.25,26.75,Forest,270.2403846,5.192307692,3,2.821346154,0.146337447,1.24,18.46788822,5M
,Monthly,115.25,26.75,Forest,340.7976923,8.138461538,3,3.04974359,0.15230715,1.24,18.46788822,5M
,Monthly,115.25,26.75,Forest,487.8084615,11.66153846,4,3.530961538,0.182254162,1.24,18.46788822,5M
,Monthly,115.25,26.75,Forest,724.0196154,18.81538462,5,4.110512821,0.31631548,1.24,18.46788822,5M
,Monthly,115.25,26.75,Forest,976.3469231,22.50769231,6,4.689615385,0.298890909,1.24,18.46788822,5M
,Monthly,115.25,26.75,Forest,834.0530769,24.53846154,6,4.605714286,0.123582583,1.24,18.46788822,5M
,Monthly,115.25,26.75,Forest,593.7146154,19.79230769,5,3.72,0.121788748,1.24,18.46788822,5M
,Monthly,115.25,26.75,Forest,499.7973077,14.06923077,5,2.942115385,0.196622806,1.24,18.46788822,5M
,Monthly,115.25,26.75,Forest,322.0984615,7.515384615,3,2.718205128,0.189048632,1.24,18.46788822,5M
,Monthly,108.25,33.25,Forest,313.535,-0.8,1,0.96,0.060767919,0.74,9.792098941,3M
,Monthly,108.75,33.25,Forest,297.11,-2.9,1,0.655,0.05793285,0.74,8.707362123,3M
,Monthly,108.25,33.25,Forest,321.2,3.5,2,0.846666667,0.06209125,0.74,9.792098941,3M
,Monthly,108.75,33.25,Forest,297.475,1.5,2,0.63,0.0580037,0.74,8.707362123,3M
,Monthly,108.25,33.25,Forest,443.11,5.1,3,1.3,0.063301217,0.74,9.792098941,3M
,Monthly,108.75,33.25,Forest,395.295,3.4,2,0.65,0.059042105,0.74,8.707362123,3M
,Monthly,108.25,33.25,Forest,825.265,14.6,5,2.795,0.079249892,0.74,9.792098941,3M
,Monthly,108.75,33.25,Forest,656.27,12.8,4,2.645,0.064010416,0.74,8.707362123,3M
,Monthly,108.25,33.25,Forest,919.435,15,5,3.75,0.109142964,0.74,9.792098941,3M
,Monthly,108.75,33.25,Forest,721.605,13.6,5,4.58,0.075613513,0.74,8.707362123,3M
,Monthly,108.25,33.25,Forest,1203.77,19.9,5,4.61,0.088599381,0.74,9.792098941,3M
,Monthly,108.75,33.25,Forest,896.075,18.8,5,5.535,0.063439388,0.74,8.707362123,3M
,Monthly,108.25,33.25,Forest,1455.62,21.4,6,3.69,0.087226565,0.74,9.792098941,3M
,Monthly,108.75,33.25,Forest,1054.12,20.6,6,5.395,0.057974823,0.74,8.707362123,3M
,Monthly,108.25,33.25,Forest,1283.34,20.3,6,3.01,0.075776476,0.74,9.792098941,3M
,Monthly,108.75,33.25,Forest,950.095,19.2,5,4.83,0.0526491,0.74,8.707362123,3M
,Monthly,108.25,33.25,Forest,1061.42,17.6,5,3.95,0.086828918,0.74,9.792098941,3M
,Monthly,108.75,33.25,Forest,807.745,16.4,5,5.04,0.061108663,0.74,8.707362123,3M
,Monthly,108.25,33.25,Forest,756.645,12.7,4,3.55,0.095980539,0.74,9.792098941,3M
,Monthly,108.75,33.25,Forest,614.295,11.4,4,4.18,0.072760795,0.74,8.707362123,3M
,Monthly,108.25,33.25,Forest,451.14,8.2,3,2.025,0.071296438,0.74,9.792098941,3M
,Monthly,108.75,33.25,Forest,398.58,6.4,3,2.13,0.063398052,0.74,8.707362123,3M
,Monthly,108.25,33.25,Forest,337.99,2.7,2,1.115,0.061523951,0.74,9.792098941,3M
,Monthly,108.75,33.25,Forest,316.09,0.5,2,0.805,0.059429671,0.74,8.707362123,3M
,Monthly,99.25,38.25,Grassland,558.815,0.8,2,0.1175,0.101486111,2.27,-5.437900719,1M
,Monthly,120.25,30.25,Forest,2021.735,24.8,6,0.715,0.298830589,0.59,17.96262507,5M
,Monthly,120.25,30.25,Forest,1275.675,20.5,6,0.6525,0.101205136,0.59,17.96262507,5M
